rat	mouse
308906	434218
293294	434218
101241893	434218
499223	434218
24805	20980
310848	71519
312372	210973
404800	258891
296023	258891
404799	258891
405957	258891
405356	258891
404798	258891
296026	258891
296022	258891
296028	258891
405234	258891
307641	13000
308108	666528
29348	14178
300852	68291
307989	226251
312102	278180
361219	546161
301015	546161
314280	64075
292401	64075
140447	20541
140448	20541
29715	20541
305571	53625
63840	18627
363133	59092
685402	100041596
500928	70069
58854	19172
93667	56177
361219	382105
301015	382105
503254	69541
100910070	69541
311826	227656
58851	22260
360494	68327
66025	65086
361275	209645
404800	258888
296023	258888
404799	258888
405957	258888
405356	258888
404798	258888
296026	258888
296022	258888
296028	258888
405234	258888
293351	257902
404995	257902
293355	257902
293362	257902
293353	257902
293364	257902
405392	257902
365340	257902
293361	257902
293357	257902
293350	257902
100361902	22702
100361947	22702
316455	241075
317630	18457
292915	638251
24912	638251
100912485	638251
24902	638251
361510	638251
361510	638251
361715	73086
314384	73086
79250	11429
100910162	258433
100910224	258433
100909885	258433
100910294	258433
286959	258433
100910120	258433
29593	12716
362776	73046
293808	258342
405935	258342
317271	434903
503441	434903
503442	434903
302438	434903
302748	434903
302744	434903
292577	210045
292545	210045
499234	210045
365184	210045
499069	210045
100912013	210045
100912618	70620
296390	70620
679539	70620
287927	70620
140937	56295
293351	66786
404995	66786
293355	66786
293362	66786
293353	66786
293364	66786
405392	66786
365340	66786
293361	66786
293357	66786
293350	66786
500156	11921
171398	236293
192273	236293
286961	236293
245921	269275
25362	230810
501231	319922
689079	218639
689079	218639
300046	14731
404800	258889
296023	258889
404799	258889
405957	258889
405356	258889
404798	258889
296026	258889
296022	258889
296028	258889
405234	258889
293351	258595
404995	258595
293355	258595
293362	258595
293353	258595
293364	258595
405392	258595
365340	258595
293361	258595
293357	258595
293350	258595
502968	236537
103694640	236537
298232	236537
314993	70472
363458	94216
498234	67166
500282	67166
293849	27081
307562	13511
100912618	66589
296390	66589
679539	66589
287927	66589
100360076	667992
689869	667992
100310886	667992
690481	667992
100310875	667992
29702	13666
287969	258354
100910999	258354
287970	258354
25216	20969
29200	16324
25196	16324
315126	27660
308022	171166
54227	11867
687536	14238
364707	14238
362437	212632
641315	212632
365834	229488
29302	16416
309646	224661
309646	224661
689962	74297
654517	78081
365388	23997
293226	404317
293224	404317
304549	231655
304545	231655
25443	14165
100912756	114641
64298	114641
315705	102614
304984	71870
114205	12909
311551	140484
291852	74187
363144	69398
29411	19063
363856	170780
288378	170780
688858	170780
288375	170780
501797	170780
304197	170780
688951	170780
293351	258593
404995	258593
293355	258593
293362	258593
293353	258593
293364	258593
405392	258593
365340	258593
293361	258593
293357	258593
293350	258593
361219	320082
301015	320082
298068	66212
360615	72973
171522	223706
24303	223706
266684	223706
25053	223706
303614	66313
690516	66313
691093	110012
85383	78688
498311	619288
497888	619288
296840	269623
311637	228875
688502	15469
60421	15469
365387	69287
500917	69287
500288	14911
498416	14783
171407	67298
681024	17992
117552	104831
303559	80981
362416	101122
362810	210582
100360076	387616
689869	387616
100310886	387616
690481	387616
100310875	387616
84470	14712
313604	68310
59265	98432
360622	16010
311374	213696
499879	213696
304709	67118
79238	208982
367112	208982
266733	171286
81510	12587
83572	18472
292588	77891
313591	230753
24838	21957
304302	231861
286920	171209
288444	15505
314259	56217
116506	12311
404800	258887
296023	258887
404799	258887
405957	258887
405356	258887
404798	258887
296026	258887
296022	258887
296028	258887
405234	258887
24914	16948
79218	14707
108349548	14707
299576	100038860
366843	100038860
299570	100038860
361726	66072
103693367	544791
293351	258180
404995	258180
293355	258180
293362	258180
293353	258180
293364	258180
405392	258180
365340	258180
293361	258180
293357	258180
293350	258180
366262	56190
690139	56190
296178	66634
367100	17131
81516	17131
293289	259057
405001	259057
315298	26934
103690014	26934
25344	237880
365763	76652
365330	258819
29585	14620
308776	18584
309962	18584
29516	18576
363856	170786
288378	170786
688858	170786
288375	170786
501797	170786
304197	170786
688951	170786
292915	434264
24912	434264
100912485	434264
24902	434264
361510	434264
361510	434264
301468	12965
24457	15416
498234	68724
500282	68724
308716	237313
290050	258268
405121	258268
295234	83409
293351	258444
404995	258444
293355	258444
293362	258444
293353	258444
293364	258444
405392	258444
365340	258444
293361	258444
293357	258444
293350	258444
499798	65103
317346	71458
29228	18029
293129	381903
282586	353328
171103	12531
306575	80986
25722	110880
296370	19025
361219	434440
301015	434440
305348	79464
114598	51811
54237	12534
362356	26965
300519	69524
287608	20922
499397	258831
294188	258831
406018	258831
294190	258831
405203	258831
406039	258831
405349	258831
313974	217410
171146	238271
65198	238271
690329	68852
314906	16572
29452	13819
304278	71799
305450	24055
102554102	76681
308906	76681
293294	76681
101241893	76681
499223	76681
619581	66257
689102	12663
361600	107769
361600	107769
102555951	108100
117542	108100
499656	73545
313375	13110
502969	13110
313373	13110
65210	13110
100912642	13110
29502	20516
114087	23825
362893	216445
192153	233919
100364990	56075
300988	21767
300741	110119
140674	14406
29709	14406
79211	14406
690987	14936
60581	107476
60581	107476
60581	107476
94164	15135
293267	15135
502359	15135
498605	211228
294175	258505
405205	258505
294196	258505
294183	258505
406016	258505
406015	258505
498582	545030
690164	241547
502715	74511
294732	238880
292577	83564
292545	83564
499234	83564
365184	83564
499069	83564
100912013	83564
405351	258754
405210	258754
405208	258754
405209	258754
405215	258754
405212	258754
405213	258754
300696	235330
361219	235612
301015	235612
310667	76893
360916	231503
301226	11811
292016	234728
102554102	20128
308906	20128
293294	20128
101241893	20128
499223	20128
363795	239833
311374	66811
499879	66811
306868	17828
292915	76971
24912	76971
100912485	76971
24902	76971
361510	76971
361510	76971
24404	14775
309995	108138
100911840	66491
502374	66491
29168	24108
296637	227723
78973	75826
293289	258746
405001	258746
292948	27263
103689976	27263
690235	27263
292316	27263
103690981	27263
171398	434674
192273	434674
286961	434674
298934	104923
293490	68616
290050	258423
405121	258423
299050	66132
287821	69602
294260	108077
362567	68273
293367	194433
365341	194433
293365	194433
171398	236149
192273	236149
286961	236149
311169	269295
315309	21422
680576	194388
60450	17179
366001	215705
499229	434223
293347	434223
474147	76580
171522	71754
24303	71754
266684	71754
25053	71754
498709	66197
25653	22094
84394	13193
108348048	67776
301097	67776
298692	330010
292577	235779
292545	235779
499234	235779
365184	235779
499069	235779
100912013	235779
311163	12388
688163	217138
405125	258264
405126	258264
405325	258264
103693822	258264
405124	258264
294512	69090
308776	218461
309962	218461
681395	386611
299639	70615
100909645	70615
29197	16173
317627	407823
362524	545622
299897	83925
360872	226594
116472	56069
408237	408198
25346	19886
305583	74467
65209	110350
103689995	110350
171064	80719
365868	67981
362134	109129
114562	12539
498228	213006
103690541	105243944
292127	55947
361219	50757
301015	50757
29340	18755
81749	18755
368070	18949
291433	69190
304725	238680
301650	238680
297832	238680
100910512	238680
500105	238680
307865	238680
299576	100038859
366843	100038859
299570	100038859
316740	17929
287703	68969
301068	68969
315591	272589
84030	108699
689153	108699
314280	64074
292401	64074
317598	109904
108348048	244810
301097	244810
296952	333088
293587	69064
140674	14407
29709	14407
79211	14407
298559	21401
303008	13650
300146	71474
83817	11423
314169	328108
83516	19017
26989	27062
361034	268739
361034	268739
363856	170776
288378	170776
688858	170776
288375	170776
501797	170776
304197	170776
688951	170776
108351137	14433
24383	14433
290604	14433
306342	75124
689232	75124
81682	17022
501015	75697
691703	75697
116675	233575
289833	73873
362938	105782
100360057	19934
81768	19934
102549010	102639828
29751	20346
58968	11595
29211	20743
361219	635668
301015	635668
499401	102636907
499273	102636907
102551633	627035
102555328	627035
103690230	627035
102555239	627035
368175	627035
108352005	627035
102549010	108168453
306562	320165
24210	216864
64195	216864
24210	11889
64195	11889
306860	14538
689092	14538
314456	104859
294150	258828
294143	258828
405198	258828
405374	258828
405192	258828
405191	258828
288057	107589
24949	27204
29179	27204
29130	27204
311836	80883
295382	80883
309953	72745
685655	72745
361836	73132
299805	72068
29272	13483
29272	13483
499895	74243
499895	74243
297899	332942
498014	69066
500362	74071
100912509	74071
246334	22061
680665	229499
289335	96935
682920	100169
116632	17960
290681	17960
116631	17960
54300	20497
296580	227634
502633	228019
498011	17534
100910823	116891
679564	320343
311324	214240
306096	13134
302333	13134
295237	229524
140943	70351
25737	18538
313906	269639
100360750	78651
363509	73341
100911438	258871
405316	258871
100912067	258871
300558	258871
300554	258871
100911845	258871
405975	258871
405974	258871
405100	258871
100911999	258871
300552	258871
300548	258871
100910939	258871
367060	258871
103693050	258871
100911801	258871
108351823	258871
100910822	258871
102554388	258871
100912317	258871
100912245	258871
405318	258871
300551	258871
100911758	258871
100910899	258871
100910145	258871
300549	258871
405096	258871
100911359	258871
100910863	258871
100911888	258871
305256	231413
298006	100041593
500985	12402
296709	66489
100911256	18080
299117	18080
108348241	236451
361051	236451
29395	97165
498072	97165
498988	97165
298006	100504346
84411	56542
293338	258160
405293	258160
685152	54667
304648	66929
362980	328580
309860	109205
315447	66917
102546724	102638514
361084	380928
303056	319767
362636	170707
100911993	170707
54287	19106
313756	269615
305438	81840
171576	12236
362533	21885
295323	229644
292082	66855
362489	12395
289085	66967
499465	327747
306157	103978
307724	244585
307724	244585
100910007	100504950
102548231	100504950
102547413	100504950
100360380	100504950
102551340	100504950
308581	384619
308581	384619
89809	19687
313482	230590
116692	19158
293056	12877
361719	68229
361719	68229
84009	545156
84009	545156
310192	545156
310192	545156
296090	640524
117045	13684
686104	13684
303735	672511
102552199	640543
108349764	102637012
304823	102637012
502338	620137
100912474	620137
282547	620137
404640	620137
292928	620137
404643	620137
100361204	620137
252960	620137
404644	620137
404658	620137
691194	620137
365511	63872
595134	68050
100360779	101056232
100361292	101056232
310506	242083
310506	242083
310506	242083
310506	242083
100911795	108168181
114557	24117
291969	11972
100360779	108168679
100361292	108168679
303602	71833
29373	12156
304020	78749
304020	78749
24811	21354
303016	77128
309499	26903
309499	26903
312492	26903
312492	26903
316842	70083
287151	70083
309680	54427
361811	20815
171335	12868
294975	50911
500505	620779
24560	17470
100911438	258333
405316	258333
100912067	258333
300558	258333
300554	258333
100911845	258333
405975	258333
405974	258333
405100	258333
100911999	258333
300552	258333
300548	258333
100910939	258333
367060	258333
103693050	258333
100911801	258333
108351823	258333
100910822	258333
102554388	258333
100912317	258333
100912245	258333
405318	258333
300551	258333
100911758	258333
100910899	258333
100910145	258333
300549	258333
405096	258333
100911359	258333
100910863	258333
100911888	258333
751787	319945
499847	228413
289229	93840
293674	66556
316687	252876
100359937	93739
64670	93739
686977	624681
686048	624681
294268	624681
100911983	624681
100912021	624681
500287	259302
498209	383548
304688	383548
290558	70021
29223	11639
83585	14544
297357	12386
296470	66496
114903	233187
360619	450219
362418	108960
94198	19170
682507	73178
307249	212163
307249	212163
100909715	212163
100909715	212163
54292	71729
503164	278679
100911804	278679
500902	278679
315108	278679
315111	278679
295596	26428
298006	18829
108349764	226438
304823	226438
500364	16651
301574	12283
405015	259118
365324	259118
293214	259118
288150	53375
116498	14065
680266	13972
680266	13972
298441	50927
293700	67674
291318	18108
500574	18505
114502	18505
305203	231474
311358	574418
498599	270066
303918	74197
29157	12452
54322	12864
50866	19342
681056	227358
83792	20249
499358	20249
246074	20249
681458	20249
502338	235854
100912474	235854
282547	235854
404640	235854
292928	235854
404643	235854
100361204	235854
252960	235854
404644	235854
404658	235854
691194	235854
293318	258810
293997	107250
316317	27993
310665	75007
311419	67333
309724	327766
503164	71898
100911804	71898
500902	71898
315108	71898
315111	71898
361029	16709
312566	101401
295669	73649
59087	83454
501621	83454
308653	83454
680025	83454
113956	111175
25577	22630
100359479	235345
502338	233221
100912474	233221
282547	233221
404640	233221
292928	233221
404643	233221
100361204	233221
252960	233221
404644	233221
404658	233221
691194	233221
311359	67693
313557	16656
500989	22687
500954	100042786
498910	107566
116967	67075
308556	75690
140591	76787
295870	257921
103690375	257921
366111	257921
295869	257921
404820	257921
378794	73681
365903	329739
100910768	22187
192255	22187
50522	22187
684111	242705
79210	14314
60393	53315
83783	53315
685202	58229
171011	225030
364137	21982
289827	216558
25365	11468
29437	11468
81633	11468
29275	11468
309858	140740
301233	14913
25658	231103
296635	227721
100909784	93677
296935	93677
362098	74412
503053	74412
502338	668725
100912474	668725
282547	668725
404640	668725
292928	668725
404643	668725
100361204	668725
252960	668725
404644	668725
404658	668725
691194	668725
289603	27784
100911438	258868
405316	258868
100912067	258868
300558	258868
300554	258868
100911845	258868
405975	258868
405974	258868
405100	258868
100911999	258868
300552	258868
300548	258868
100910939	258868
367060	258868
103693050	258868
100911801	258868
108351823	258868
100910822	258868
102554388	258868
100912317	258868
100912245	258868
405318	258868
300551	258868
100911758	258868
100910899	258868
100910145	258868
300549	258868
405096	258868
100911359	258868
100910863	258868
100911888	258868
688155	14422
83792	30049
499358	30049
246074	30049
681458	30049
317486	74264
94196	74264
499913	76192
25041	18440
690880	277743
361309	67869
497891	276891
690918	320500
684529	229445
24298	13079
361129	330790
25029	54598
301173	224860
294328	11634
499189	626359
678766	69581
84358	13637
404920	258935
293691	69024
25704	16184
94165	104248
689296	217653
501129	381339
303536	56354
291565	106877
450235	52614
29319	14603
79426	22695
301000	74153
294673	15211
300757	15211
24640	18640
300846	26944
689314	19094
81649	19094
117045	218268
686104	218268
302526	70495
298586	69902
290562	218877
289032	71884
683722	75296
310612	67781
310612	67781
100361866	503847
100361909	503847
497195	503847
192264	503847
474169	503847
79130	13002
361016	74430
113992	94284
301059	17874
108348172	30052
246333	30052
25562	27224
310772	72121
685046	632778
302934	19041
293448	67003
309447	16825
313929	17977
24883	22431
690402	73388
24822	110213
309172	67457
408210	56640
24464	15439
313548	195522
24919	100073351
103690827	100073351
501099	20807
24617	18787
360761	140887
500954	66177
24611	14680
100910007	78251
102548231	78251
102547413	78251
100360380	78251
102551340	78251
500267	320502
100911438	258471
405316	258471
100912067	258471
300558	258471
300554	258471
100911845	258471
405975	258471
405974	258471
405100	258471
100911999	258471
300552	258471
300548	258471
100910939	258471
367060	258471
103693050	258471
100911801	258471
108351823	258471
100910822	258471
102554388	258471
100912317	258471
100912245	258471
405318	258471
300551	258471
100911758	258471
100910899	258471
100910145	258471
300549	258471
405096	258471
100911359	258471
100910863	258471
100911888	258471
311403	67472
100911438	258875
405316	258875
100912067	258875
300558	258875
300554	258875
100911845	258875
405975	258875
405974	258875
405100	258875
100911999	258875
300552	258875
300548	258875
100910939	258875
367060	258875
103693050	258875
100911801	258875
108351823	258875
100910822	258875
102554388	258875
100912317	258875
100912245	258875
405318	258875
300551	258875
100911758	258875
100910899	258875
100910145	258875
300549	258875
405096	258875
100911359	258875
100910863	258875
100911888	258875
24437	14958
366104	258841
295792	258841
366105	258841
100910165	258841
295795	258841
363134	27966
310674	67220
58835	236539
503164	108956
100911804	108956
500902	108956
315108	108956
315111	108956
290637	234407
289081	234407
60665	20311
25377	11699
291773	72504
293544	71830
117057	17912
367264	20849
84012	20513
117255	19248
315689	66867
100360779	108169010
100361292	108169010
24644	18655
292759	71984
500790	70312
361448	215751
361448	215751
298006	100041504
100911558	20730
24833	20730
266602	20730
502338	243978
100912474	243978
282547	243978
404640	243978
292928	243978
404643	243978
100361204	243978
252960	243978
404644	243978
404658	243978
691194	243978
689954	73251
405015	259115
365324	259115
293214	259115
363984	56489
502338	233230
100912474	233230
282547	233230
404640	233230
292928	233230
404643	233230
100361204	233230
252960	233230
404644	233230
404658	233230
691194	233230
680515	70466
365460	24087
685899	64817
303785	239731
314545	73674
116777	12560
58815	30926
316333	226977
25448	102920
500065	232670
641650	654465
301119	64144
25114	14186
308789	101592
498538	66854
291844	66083
500574	18509
114502	18509
315318	74127
307657	270086
290851	70160
499418	76573
108348157	76573
362842	71709
295654	73668
303575	70218
59087	53319
501621	53319
308653	53319
680025	53319
299195	217707
100910768	22190
192255	22190
50522	22190
293427	66085
29527	19225
684171	259093
684365	259093
684376	259093
64390	212627
117272	212627
503009	381113
108348241	219131
361051	219131
100912286	243813
296301	19383
24944	16784
25422	12961
307858	52815
679921	246154
300783	57874
314243	72338
84496	20853
287803	117160
100910007	408068
102548231	408068
102547413	408068
100360380	408068
102551340	408068
362280	21420
691394	72136
362223	20639
305586	216578
29731	16491
641655	654460
360639	68087
25046	18703
315915	331537
289337	53791
361073	338337
116659	13427
684314	235582
295144	381489
108348080	69072
114021	69072
24919	22632
103690827	22632
299207	58520
363193	21770
500996	244864
100360779	433698
100361292	433698
303660	72014
64360	19935
360814	19415
288589	19415
103694046	102641557
102553691	102641557
102547119	102641557
29679	13012
690334	387355
302931	70511
306722	69635
502758	258293
405132	258293
680424	668173
100360779	100862324
100361292	100862324
314640	27375
84015	22138
362666	230935
406226	406220
117022	16178
294606	68675
25511	18618
24213	232975
303566	217216
361708	225861
502338	668727
100912474	668727
282547	668727
404640	668727
292928	668727
404643	668727
100361204	668727
252960	668727
404644	668727
404658	668727
691194	668727
311468	75812
25504	18429
24221	18429
301123	239760
502338	233222
100912474	233222
282547	233222
404640	233222
292928	233222
404643	233222
100361204	233222
252960	233222
404644	233222
404658	233222
691194	233222
116638	72961
684189	101700
316019	54199
292624	68077
24551	17449
296374	228880
498028	58251
305002	76816
362873	54712
361605	74737
291130	195208
170956	231386
296753	20817
288743	52850
81802	20908
81802	20908
100910007	665001
102548231	665001
102547413	665001
100360380	665001
102551340	665001
408223	78787
306096	93837
302333	93837
100361568	69573
366104	258762
295792	258762
366105	258762
100910165	258762
295795	258762
310652	72634
25514	18777
362828	73218
287753	73218
311401	73218
289777	60530
114098	57260
361195	218294
292077	57429
56761	18131
293711	66727
290232	28113
361943	18526
89803	20379
497900	66089
103689927	66089
192227	67103
25676	218397
680419	20163
311987	242860
682102	635169
65033	100226
100360779	100862261
100361292	100862261
108348241	219132
361051	219132
29445	12857
116632	17961
290681	17961
116631	17961
289831	17846
54296	50779
54296	50779
54295	50779
54295	50779
312937	74256
116632	17962
290681	17962
116631	17962
298757	56298
362284	74189
24831	21834
102549710	231004
360619	76758
24586	17967
54296	24012
54295	24012
100361684	319719
84009	223435
310192	223435
363463	76763
65194	13340
108348052	13340
311866	227738
311944	55982
360619	57911
315914	75746
60393	20887
83783	20887
53372	269113
361615	320100
29618	436199
367975	436199
303787	224022
140544	13026
313173	12804
686098	20411
498608	67184
171452	74760
57233	104360
500954	102636530
140585	20187
29598	67972
100360779	101056144
100361292	101056144
100910007	100502880
102548231	100502880
102547413	100502880
100360380	100502880
102551340	100502880
361245	12763
100910007	102639700
102548231	102639700
102547413	102639700
100360380	102639700
102551340	102639700
309150	107239
314401	217843
314401	217843
317253	100042480
313125	12014
500587	230903
65191	14404
65191	14404
497796	170733
690020	170733
502907	170733
24933	170733
494206	170733
494206	170733
100911272	170733
494210	170733
494194	170733
494208	170733
297666	170733
494193	170733
108348110	170733
502908	170733
313346	230393
25604	18537
362662	63954
362606	68828
362665	100072
362665	100072
362665	100072
362665	100072
303926	207683
361879	218460
362836	70248
303443	20913
100365199	408190
84492	21682
29430	15114
300947	211586
300947	211586
300947	211586
300947	211586
171148	104245
25757	12894
29362	21685
311450	241656
287177	67458
305251	73246
311437	73246
310395	12457
282635	105559
680445	105559
102555274	330230
100909824	338354
499110	338354
100360638	338354
102553760	338354
100910046	338354
24649	223775
64534	223775
497796	16640
497796	16640
690020	16640
690020	16640
502907	16640
502907	16640
24933	16640
24933	16640
494206	16640
494206	16640
494206	16640
494206	16640
100911272	16640
100911272	16640
494210	16640
494210	16640
494194	16640
494194	16640
494208	16640
494208	16640
297666	16640
297666	16640
494193	16640
494193	16640
108348110	16640
108348110	16640
502908	16640
502908	16640
690345	27058
319106	215859
294124	215859
319104	215859
108349728	215859
108348200	215859
319105	215859
60442	22343
305230	27428
305230	27428
305230	27428
83727	14118
290627	67023
361044	654795
29609	18742
500246	232201
502976	108169101
502994	108169101
501903	108169101
102549607	108169101
501901	108169101
501896	108169101
501893	108169101
501904	108169101
297903	68099
297903	68099
102551828	102631980
311827	77794
100362350	107605
299511	107605
286964	107605
360420	107605
360985	103765
502976	100040861
502994	100040861
501903	100040861
102549607	100040861
501901	100040861
501896	100040861
501893	100040861
501904	100040861
308344	243822
503214	19663
498642	19663
309140	353242
362950	93686
362950	93686
29182	104010
29182	104010
314894	67074
100360867	106369
246237	109135
246237	109135
83506	207565
64369	19012
171455	66482
103689971	66482
310344	20873
310344	20873
291259	66505
140928	241489
502976	101055951
502994	101055951
501903	101055951
102549607	101055951
501901	101055951
501896	101055951
501893	101055951
501904	101055951
360662	57230
140935	70292
500233	75914
500233	75914
171500	29819
171500	29819
498873	108168365
307412	108168365
502976	108169100
502994	108169100
501903	108169100
102549607	108169100
501901	108169100
501896	108169100
501893	108169100
501904	108169100
288105	56490
79219	14803
79219	14803
79219	14803
79220	14803
79220	14803
79220	14803
103690098	14803
103690098	14803
103690098	14803
287478	83429
287478	83429
24770	20293
29397	20293
287562	20293
287561	20293
309114	74180
682837	74180
59301	58991
116458	230673
305431	64293
369016	50918
684179	258749
303563	217214
29380	21664
108348209	15492
108348086	15492
29632	15492
502588	15492
24470	15492
681361	320951
25319	67634
291470	67634
689130	67634
108348209	15496
108348086	15496
29632	15496
502588	15496
24470	15496
680080	666377
24244	12315
24242	12315
50663	12315
25458	14854
245980	13864
287249	231464
360917	231464
689425	328788
29180	24111
25243	11864
287614	258406
404962	258406
287613	258406
361462	69692
287700	16665
290766	622117
307446	240255
360687	239857
502976	108168683
502994	108168683
501903	108168683
102549607	108168683
501901	108168683
501896	108168683
501893	108168683
501904	108168683
502976	108168685
502994	108168685
501903	108168685
102549607	108168685
501901	108168685
501896	108168685
501893	108168685
501904	108168685
100362538	74663
289021	240752
365583	212898
50671	14104
367152	26927
298693	100038882
303692	20446
100911727	16881
81513	16881
293862	108160
100910130	108160
287249	104625
360917	104625
171158	170458
287924	70120
308995	16408
114488	19652
502976	545693
502976	545693
502994	545693
502994	545693
501903	545693
501903	545693
102549607	545693
102549607	545693
501901	545693
501901	545693
501896	545693
501896	545693
501893	545693
501893	545693
501904	545693
501904	545693
287614	258407
404962	258407
287613	258407
25357	21835
25322	15485
309812	19714
309812	19714
102549011	100502723
304714	106298
304714	106298
364395	239126
364395	239126
25716	20979
307288	107022
307288	107022
307288	107022
100361647	207839
316444	76668
25736	16500
300796	382083
298490	106564
24297	13076
24296	13076
304603	28194
296372	228869
305851	114741
289231	59287
294753	17434
502320	101831
140941	20438
689947	12967
24279	12967
24278	12967
25326	16453
79254	11643
266708	14938
498650	75767
171411	65963
689589	67646
689801	320640
313485	320640
497895	68067
100534597	69928
140945	20168
291145	80838
305251	215653
311437	215653
24968	16913
83536	27418
690888	225922
312903	72265
108348161	105653
290356	105653
29457	17760
298671	73353
302796	73353
81712	245195
498074	245195
288135	245195
100174909	68936
501926	67178
64387	67896
363869	24109
25515	18817
405136	258990
405133	258990
316348	68833
408240	17231
54272	17231
690470	329470
311218	329470
24695	19227
306330	16598
361775	72133
296278	68559
313511	100465
83425	83397
502976	329986
502994	329986
501903	329986
102549607	329986
501901	329986
501896	329986
501893	329986
501904	329986
296044	258022
502660	258022
25107	54140
116470	20907
24923	20907
362111	27387
362111	27387
499964	13798
685360	13798
308476	60594
78979	57254
24770	20296
29397	20296
287562	20296
287561	20296
85496	209558
54410	209558
302325	73809
100365935	100038725
54705	381511
502976	100503733
502994	100503733
501903	100503733
102549607	100503733
501901	100503733
501896	100503733
501893	100503733
501904	100503733
259235	70061
65047	20562
100362350	216453
299511	216453
286964	216453
360420	216453
29686	20266
64313	18242
497796	16636
690020	16636
502907	16636
24933	16636
494206	16636
494206	16636
100911272	16636
494210	16636
494194	16636
494208	16636
297666	16636
494193	16636
108348110	16636
502908	16636
499255	66356
305846	214922
502306	70080
502976	332923
502994	332923
501903	332923
102549607	332923
501901	332923
501896	332923
501893	332923
501904	332923
25625	21937
308607	108961
64159	20739
289257	20739
289515	71920
364755	67475
319106	215855
294124	215855
319104	215855
108349728	215855
108348200	215855
319105	215855
306527	66959
287276	66397
362289	72699
308134	67564
361528	73032
102554315	104348
306183	223254
497796	108167383
690020	108167383
502907	108167383
24933	108167383
494206	108167383
494206	108167383
100911272	108167383
494210	108167383
494194	108167383
494208	108167383
297666	108167383
494193	108167383
108348110	108167383
502908	108167383
313348	242521
500502	67753
103693015	69568
399684	69568
288064	16646
294392	16646
294430	215900
679739	407785
100912599	407785
689801	195564
313485	195564
289778	73862
79219	14804
79220	14804
103690098	14804
363457	12830
291671	15526
100912578	15526
100312671	252909
494282	252909
494226	252909
494277	252909
108348135	252909
294150	258329
294143	258329
405198	258329
405374	258329
405192	258329
405191	258329
298671	73360
302796	73360
100362350	103142
299511	103142
286964	103142
360420	103142
311193	228359
29714	19276
503214	71973
498642	71973
681086	18701
292850	69540
299156	104886
305451	231130
305795	66082
309380	67573
81712	57262
498074	57262
288135	57262
497796	16635
690020	16635
502907	16635
24933	16635
494206	16635
494206	16635
100911272	16635
494210	16635
494194	16635
494208	16635
297666	16635
494193	16635
108348110	16635
502908	16635
24603	18160
287953	215201
503462	215201
317612	72459
299940	20649
689421	20649
301549	69368
100312671	171260
494282	171260
494226	171260
494277	171260
108348135	171260
500986	170761
300050	12181
290659	59042
689947	12968
24279	12968
24278	12968
300177	266632
288606	114674
305831	100504663
24244	12313
24242	12313
50663	12313
24930	12525
24331	109901
499772	72500
287453	52898
282845	80751
363027	74766
290527	11744
308663	233276
24649	18712
64534	18712
84471	56440
287444	276770
501195	52392
294422	57319
191575	18102
83782	18102
25484	17916
314654	17916
287614	258408
404962	258408
287613	258408
679462	70423
366082	15432
689947	12969
24279	12969
24278	12969
25340	18168
310411	67542
100362059	338348
113984	13865
81808	13865
310056	76582
310056	76582
314407	76582
314407	76582
80338	229055
25740	14687
362811	237615
25120	11298
502976	100041264
502994	100041264
501903	100041264
102549607	100041264
501901	100041264
501896	100041264
501893	100041264
501904	100041264
307171	54519
292849	56538
59329	17691
360389	67255
306127	16365
100910990	75710
652928	75710
24884	22612
292051	74440
292051	74440
292051	74440
287543	21927
684755	81909
294150	170648
294143	170648
405198	170648
405374	170648
405192	170648
405191	170648
298605	213989
103694854	258838
293263	258838
293250	258838
405006	258838
405007	258838
306508	52065
24577	17869
299872	16341
113918	102680
301083	102680
311368	329506
363646	57837
103690130	15400
108348320	15400
497957	74230
292168	68279
300089	29858
297566	11973
100909824	112415
499110	112415
100360638	112415
102553760	112415
100910046	112415
297381	22377
103692173	22377
83835	74277
363484	74277
310448	242050
311098	241431
100909824	545938
499110	545938
100360638	545938
102553760	545938
100910046	545938
103692531	68554
365894	94093
297960	52187
501560	110651
117269	110651
81771	110651
361450	338362
308596	72088
498267	240892
308266	237256
316732	74355
64530	12785
299242	14744
690433	66825
319106	382348
294124	382348
319104	382348
108349728	382348
108348200	382348
319105	382348
362229	24128
362584	12840
361571	69748
498873	240328
307412	240328
361351	76987
171334	16162
103689987	66631
306687	66631
100134827	66631
314273	320808
24176	11555
102553002	243833
361296	67664
362211	228576
295719	258429
406044	258429
405937	258429
405936	258429
295720	258429
295715	258429
360720	67657
304799	108954
305935	219135
296762	68770
311865	96979
64803	70839
24873	22337
366461	66101
362586	66966
502976	100040981
502994	100040981
501903	100040981
102549607	100040981
501901	100040981
501896	100040981
501893	100040981
501904	100040981
309069	214764
502976	624421
502994	624421
501903	624421
102549607	624421
501901	624421
501896	624421
501893	624421
501904	624421
292206	69716
289395	12902
405136	18310
405133	18310
282835	78903
301617	269224
498122	72307
113918	22599
301083	22599
54281	18550
311215	14043
108348209	15494
108348086	15494
29632	15494
502588	15494
24470	15494
362799	217944
684395	102636701
684372	102636701
684381	102636701
685501	102636701
295719	258566
406044	258566
405937	258566
405936	258566
295720	258566
295715	258566
364240	108671
301374	98404
408030	258832
29191	21334
317191	68117
298573	230861
298573	230861
298573	230861
298573	230861
298573	230861
298573	230861
311423	269356
64353	56376
25484	71602
314654	71602
282635	56758
